date,X1,Y,X3,X4,X6,X7,X8,X9,X10,X11,X12
2015-01-08,24.0,251.043,107.878,182.461,48.11145,68.583,54.208,39.637,626.0,90849.0,513.0
2015-01-09,17.67,247.724,107.561,188.739,36.35494,58.985,48.257,31.619,356.0,51609.0,283.0
2015-01-10,20.67,244.412,107.638,179.178,40.78885,65.234,54.088,38.019,423.0,61324.0,312.0
2015-01-11,24.0,243.65,107.788,183.947,47.86851,59.703,54.042,30.228,487.0,70281.0,367.0
2015-01-12,24.0,239.913,107.881,177.74400000000003,49.04302,62.17,53.399,32.878,597.0,86569.0,419.0
2015-01-13,24.0,234.206,107.908,174.696,50.15571,59.51,56.32,30.121,610.0,88850.0,426.0
2015-01-14,24.0,230.074,107.536,188.148,55.80191,41.925,43.698,17.784000000000006,581.0,85171.0,438.0
2015-01-15,24.0,230.811,107.82,184.952,50.53954,45.859,53.74800000000001,23.546,461.0,66952.0,330.0
2015-01-16,24.0,229.08900000000003,107.822,178.166,48.98548,50.923,52.478,21.419,453.0,64394.0,307.0
2015-01-17,24.0,228.883,107.817,178.49599999999995,48.97446,50.387,52.669,20.969,419.0,61534.0,293.0
2015-01-18,24.0,228.883,107.817,178.49599999999995,48.97446,50.387,52.669,20.969,442.0,64668.0,293.0
2015-01-19,24.0,228.883,107.817,178.49599999999995,48.97446,50.387,52.669,20.969,447.0,65213.0,296.0
2015-01-20,18.67,224.075,107.209,173.063,29.40022,51.012,52.243,20.406,226.0,33091.0,180.0
2015-01-21,1.0,226.79,106.085,208.584,18.76533,18.206,18.183,0.412,8.0,1122.0,6.0
2015-01-22,0.0,234.755,103.117,202.911,0.0,31.844,7.104,7.864,0.0,0.0,0.0
2015-01-23,0.0,239.532,102.257,193.241,0.0,46.292,6.888,19.302,0.0,0.0,0.0
2015-01-24,0.0,243.039,101.578,177.81799999999996,0.0,65.221,8.406,37.38800000000001,0.0,0.0,0.0
2015-01-25,0.0,249.68400000000003,101.358,165.8,0.0,83.884,8.517000000000001,55.539,0.0,0.0,0.0
2015-01-26,0.0,261.648,101.595,168.766,0.0,92.883,9.897,64.123,0.0,0.0,0.0
2015-01-27,0.0,265.823,101.495,170.763,0.0,95.06,9.717,66.108,0.0,0.0,0.0
2015-01-28,0.0,268.731,101.377,172.067,0.0,96.664,7.701,67.625,0.0,0.0,0.0
2015-01-29,13.69,258.506,103.736,226.872,31.08472,31.634,12.263,3.263,0.0,0.0,0.0
2015-01-30,14.73,260.211,101.82,231.454,33.572070000000004,28.757,6.011,0.482,0.0,0.0,0.0
2015-01-31,0.0,263.146,100.63,207.142,0.0,56.004,9.384,27.689,0.0,0.0,0.0
2015-02-01,0.0,265.351,100.465,193.004,0.0,72.347,7.891,43.975,0.0,0.0,0.0
2015-02-02,0.0,267.762,100.43,183.958,0.0,83.804,7.705,55.558,0.0,0.0,0.0
2015-02-03,0.0,276.378,100.719,183.552,0.0,92.826,8.519,64.589,0.0,0.0,0.0
2015-02-04,0.0,282.14,100.736,217.459,15.7353,64.681,7.72,45.355,0.0,0.0,0.0
2015-02-05,0.0,285.124,100.7,284.9890000000001,16.22866,0.134,6.162000000000001,6.9620000000000015,0.0,0.0,0.0
2015-02-06,0.0,286.9170000000001,100.659,286.776,0.0,0.141,8.758,21.22,0.0,0.0,0.0
2015-02-07,0.0,288.278,100.615,288.11,0.0,0.1689999999999999,10.43,17.937,0.0,0.0,0.0
2015-02-08,0.0,289.512,100.573,289.296,0.0,0.216,9.448,12.696,0.0,0.0,0.0
2015-02-09,10.48,273.925,107.035,222.662,21.28229,51.26300000000001,42.989,23.065,125.0,20461.0,471.0
2015-02-10,24.0,266.945,107.795,205.706,48.89648,61.239,62.482,32.592,402.0,61862.0,664.0
2015-02-11,24.0,259.991,107.911,199.304,48.95931,60.687,56.308,32.162,474.0,72530.0,557.0
2015-02-12,24.0,254.664,107.941,196.072,48.94512,58.591,58.908,30.123,466.0,71095.0,550.0
2015-02-13,24.0,248.49400000000003,107.055,192.85,48.40793,55.644,58.42,27.307,423.0,64497.0,535.0
2015-02-14,24.0,247.161,107.928,193.389,49.02483,53.772,62.621,25.173,421.0,64062.0,544.0
2015-02-15,24.0,242.392,106.969,191.192,48.04527,51.201,58.06800000000001,22.877,419.0,63550.0,539.0
2015-02-16,24.0,242.438,107.906,192.422,49.02818,50.01600000000001,56.411,21.455,420.0,63731.0,468.0
2015-02-17,24.0,240.784,107.897,192.219,46.80373,48.565,53.986,19.97,410.0,62915.0,474.0
2015-02-18,24.0,237.658,107.979,188.092,50.76397,49.566,54.728,20.958,520.0,77679.0,551.0
2015-02-19,24.0,230.46,108.072,180.775,52.93472,49.685,62.201,21.087,653.0,97101.0,619.0
2015-02-20,24.0,226.449,108.035,179.563,53.10688,46.885,64.837,18.078,638.0,95396.0,702.0
2015-02-21,24.0,223.74400000000003,108.019,179.72299999999996,53.24234000000001,44.022,68.061,15.424,625.0,93262.0,672.0
2015-02-22,24.0,222.108,108.01,180.588,53.32469,41.519,63.3,12.915,476.0,70962.0,545.0
2015-02-23,24.0,221.137,107.998,181.788,53.27325,39.35,56.29600000000001,10.717,410.0,61684.0,479.0
2015-02-24,24.0,219.292,108.041,179.89700000000005,55.83619,39.396,63.127,10.438,626.0,92975.0,556.0
2015-02-25,24.0,211.716,108.177,170.84099999999995,60.36796999999999,40.875,74.279,12.052,941.0,137836.0,771.0
2015-02-26,24.0,208.736,108.164,171.62599999999995,60.36062,37.11,68.831,8.465,738.0,108413.0,623.0
2015-02-27,18.94,208.16,108.104,174.593,47.62035,33.568000000000005,61.428,4.964,400.0,59444.0,424.0
2015-02-28,0.0,214.945,104.493,159.586,0.0,55.36,7.752999999999999,28.936,0.0,0.0,0.0
2015-03-01,0.0,220.501,103.265,158.60299999999995,0.0,61.898,7.561,34.533,0.0,0.0,0.0
2015-03-02,0.0,225.388,102.678,158.707,0.0,66.68,8.615,38.71,0.0,0.0,0.0
2015-03-03,0.0,230.093,102.319,160.069,0.0,70.024,7.035,41.462,0.0,0.0,0.0
2015-03-04,0.0,225.526,97.88,154.946,0.0,70.58,7.617000000000001,42.53100000000001,0.0,0.0,0.0
2015-03-05,0.0,239.261,101.761,162.05100000000004,0.0,77.21,8.452,47.479,0.0,0.0,0.0
2015-03-06,0.0,243.178,101.472,164.537,0.89994,78.641,8.413,49.404,0.0,0.0,0.0
2015-03-07,0.0,247.131,101.206,219.898,0.1025599999999999,27.233,10.304,21.405,0.0,0.0,0.0
2015-03-08,0.0,254.258,100.795,178.609,0.0,75.649,12.177,67.46,0.0,0.0,0.0
2015-03-09,0.0,264.922,101.115,177.238,0.0,87.684,8.302999999999999,76.193,0.0,0.0,0.0
2015-03-10,0.0,269.466,101.092,178.50799999999995,0.0,90.958,9.554,79.521,0.0,0.0,0.0
2015-03-11,0.0,272.238,101.035,179.278,0.0,92.96,8.79,81.51100000000002,0.0,0.0,0.0
2015-03-12,0.0,275.019,100.972,180.06099999999995,0.0,94.958,8.511000000000001,83.47200000000002,0.0,0.0,0.0
2015-03-13,0.0,277.665,100.909,180.78,0.0,96.885,7.726,85.39299999999999,0.0,0.0,0.0
2015-03-14,0.0,280.231,100.847,181.448,0.0,98.783,8.075,87.309,0.0,0.0,0.0
2015-03-15,0.0,282.771,100.79,182.077,0.0,100.694,8.817,89.17399999999998,0.0,0.0,0.0
2015-03-16,0.0,284.848,100.734,182.593,0.0,102.255,8.817,83.465,0.0,0.0,0.0
2015-03-17,0.0,286.797,100.683,183.057,0.0,103.74,9.184,79.28399999999998,0.0,0.0,0.0
2015-03-18,8.21,269.115,106.697,231.804,19.21894,37.312,47.54,18.623,92.0,13339.0,412.0
2015-03-19,24.0,260.264,107.953,222.062,51.613,38.202,68.475,21.497,216.0,31636.0,1040.0
2015-03-20,24.0,252.946,108.14,211.758,51.83248,41.188,70.304,24.524,223.0,32484.0,1131.0
2015-03-21,24.0,246.419,108.176,203.144,51.95842,43.275,72.432,24.557,226.0,32819.0,1066.0
2015-03-22,24.0,241.947,108.157,198.658,53.5453,43.289,59.768,14.724,385.0,58379.0,759.0
2015-03-23,24.0,238.198,108.14,196.347,53.51642,41.852,65.737,13.361,343.0,53457.0,698.0
2015-03-24,24.0,235.289,108.118,194.722,53.53941,40.56800000000001,68.67,12.083,356.0,54801.0,798.0
2015-03-25,24.0,232.311,108.131,192.601,54.71945,39.71,69.842,11.072,448.0,67646.0,898.0
2015-03-26,24.0,223.935,108.245,184.038,60.03832,39.897,75.168,8.737,609.0,89539.0,873.0
2015-03-27,24.0,220.575,108.192,182.846,59.87418,37.728,71.97399999999998,6.665,619.0,89062.0,855.0
2015-03-28,24.0,217.491,108.185,181.027,59.89556,36.464,68.13600000000001,6.992999999999999,565.0,75663.0,782.0
2015-03-29,24.0,214.867,108.176,179.833,57.2328,35.034,72.433,6.426,551.0,79170.0,757.0
2015-03-30,24.0,212.165,108.204,177.885,63.47054,34.28,72.811,5.299,624.0,90173.0,779.0
2015-03-31,24.0,208.367,108.215,175.393,65.01727,32.974000000000004,73.494,4.235,623.0,88514.0,759.0
2015-04-01,6.46,211.3,107.041,182.844,17.94654,28.456,34.814,0.523,58.0,8422.0,72.0
2015-04-02,0.0,221.507,103.488,179.767,0.35101,41.74,9.686,13.988,0.0,0.0,0.0
2015-04-03,0.0,226.788,102.746,178.351,0.31899,48.437,10.282,18.532,0.0,0.0,0.0
2015-04-04,0.0,231.52,102.311,178.231,0.30082,53.289,8.946,21.599,0.0,0.0,0.0
2015-04-05,0.0,236.028,101.881,176.22299999999996,0.29972,59.806,8.631,28.022,0.0,0.0,0.0
2015-04-06,0.0,237.98,101.669,167.808,0.31376,70.172,9.639,40.15,0.0,0.0,0.0
2015-04-07,0.0,241.965,101.117,158.189,0.30342,83.77600000000002,9.6,54.242,0.0,0.0,0.0
2015-04-08,0.0,256.405,101.338,162.28,0.30742,94.125,10.7,64.874,0.0,0.0,0.0
2015-04-09,0.0,263.096,101.291,164.77900000000002,0.29358,98.317,8.077,69.244,0.0,0.0,0.0
2015-04-10,0.0,266.314,101.196,166.055,0.26571,100.258,8.448,71.282,0.0,0.0,0.0
2015-04-11,0.0,269.16900000000004,101.111,167.197,0.24146,101.973,8.785,73.17,0.0,0.0,0.0
2015-04-12,0.0,272.01,101.033,168.234,0.24098,103.776,8.049,74.804,0.0,0.0,0.0
2015-04-13,0.0,274.895,100.96,169.27200000000005,0.23666,105.623,8.821,76.695,0.0,0.0,0.0
2015-04-14,0.0,277.401,100.892,170.07299999999995,0.27624,107.328,8.98,78.313,0.0,0.0,0.0
2015-04-15,0.0,280.046,100.831,170.96200000000005,0.26275,109.085,10.291,79.844,0.0,0.0,0.0
2015-04-16,0.0,282.627,100.771,171.795,0.25917,110.832,11.491,81.57600000000002,0.0,0.0,0.0
2015-04-17,0.0,285.053,100.716,172.43599999999995,0.27304,112.617,12.199000000000002,83.164,0.0,0.0,0.0
2015-04-18,0.0,287.457,100.667,173.12099999999995,0.26261,114.335,12.455,84.95299999999997,0.0,0.0,0.0
2015-04-19,0.0,289.779,100.618,173.71599999999995,0.21968,116.063,12.304,86.594,0.0,0.0,0.0
2015-04-20,16.38,275.587,106.038,238.976,31.69057,36.611,31.721,18.502,82.0,11893.0,491.0
2015-04-21,24.0,262.874,108.015,229.997,52.61599,32.876999999999995,74.117,20.161,173.0,25444.0,1263.0
2015-04-22,24.0,253.767,108.159,216.692,52.59735,37.075,76.61399999999998,21.689,268.0,39276.0,1093.0
2015-04-23,24.0,248.853,108.145,209.488,52.65872,39.365,72.492,15.133,320.0,46340.0,879.0
2015-04-24,24.0,246.511,108.107,206.765,52.65302,39.746,66.226,10.816,319.0,46150.0,877.0
2015-04-25,24.0,243.7,108.111,204.348,52.70381,39.352,67.093,10.42,341.0,49280.0,823.0
2015-04-26,24.0,241.288,108.102,202.55900000000003,52.70324,38.729,67.047,9.822,340.0,49138.0,771.0
2015-04-27,24.0,236.871,108.197,198.189,55.26661,38.681,70.359,9.703,397.0,57219.0,899.0
2015-04-28,24.0,232.028,108.227,194.033,56.90749,37.995,71.304,8.996,444.0,63898.0,911.0
2015-04-29,24.0,224.943,108.289,187.745,59.77121999999999,37.198,76.527,8.285,575.0,82467.0,814.0
2015-04-30,24.0,219.367,108.284,183.724,62.13158000000001,35.643,77.135,6.734,608.0,87181.0,921.0
2015-05-01,24.0,213.641,108.289,179.567,65.01906,34.073,77.72,5.309,665.0,94869.0,926.0
2015-05-02,24.0,210.479,108.264,178.239,68.38615,32.24,76.68,3.58,621.0,88496.0,869.0
2015-05-03,9.71,209.442,108.233,178.18400000000003,28.40513,31.258000000000006,75.01,2.678,212.0,30483.0,299.0
2015-05-04,0.0,222.564,103.89,156.411,0.0,66.153,10.582,37.259,0.0,0.0,0.0
2015-05-05,0.0,228.487,102.973,158.35299999999995,0.0,70.133,9.775,57.947,0.0,0.0,0.0
2015-05-06,0.0,233.351,102.4,159.002,0.0,74.348,9.158,72.73100000000002,0.0,0.0,0.0
2015-05-07,0.0,237.828,101.922,157.317,0.0,80.51100000000002,10.107,79.061,0.0,0.0,0.0
2015-05-08,0.0,243.55900000000003,101.639,154.775,0.0,88.78399999999998,10.24,87.425,0.0,0.0,0.0
2015-05-09,0.0,255.884,101.667,159.05,0.0,96.834,9.687,95.614,0.0,0.0,0.0
2015-05-10,0.0,261.716,101.516,161.414,0.0,100.302,10.096,95.378,0.0,0.0,0.0
2015-05-11,0.0,265.168,101.383,162.718,0.0,102.45,10.109,95.045,0.0,0.0,0.0
2015-05-12,0.0,268.499,101.268,164.015,0.0,104.484,9.884,97.055,0.0,0.0,0.0
2015-05-13,0.0,271.381,101.165,165.139,0.0,106.242,11.148,86.789,0.0,0.0,0.0
2015-05-14,0.0,274.266,101.074,166.21200000000005,0.0,108.055,11.491,78.96,0.0,0.0,0.0
2015-05-15,0.0,276.843,100.991,167.138,0.0,109.705,10.602,80.609,0.0,0.0,0.0
2015-05-16,0.0,279.081,100.915,167.892,0.0,111.189,9.985,82.09,0.0,0.0,0.0
2015-05-17,0.0,281.35,100.848,168.649,0.0,112.701,11.1,83.604,0.0,0.0,0.0
2015-05-18,0.0,283.691,100.787,169.398,0.0,114.293,9.374,85.189,0.0,0.0,0.0
2015-05-19,0.0,285.938,100.728,170.12599999999995,0.0,115.812,9.065,86.696,0.0,0.0,0.0
2015-05-20,0.0,287.891,100.673,170.732,0.0,117.159,11.134,88.061,0.0,0.0,0.0
2015-05-21,0.0,289.624,100.623,171.236,0.0,118.387,11.216,89.303,0.0,0.0,0.0
2015-05-22,7.38,264.551,107.264,235.451,22.22339,29.099,66.361,12.029000000000002,143.0,20890.0,228.0
2015-05-23,24.0,249.195,108.201,220.216,73.66493,28.979,83.42,6.574,503.0,76175.0,768.0
2015-05-24,24.0,235.035,108.32,199.966,68.76319000000001,35.069,78.997,5.73,537.0,78843.0,864.0
2015-05-25,24.0,233.431,108.169,197.156,57.35183000000001,36.274,74.119,7.481,505.0,74291.0,803.0
2015-05-26,24.0,232.597,108.103,197.785,56.38097,34.812,70.583,6.06,353.0,51938.0,762.0
2015-05-27,20.0,232.834,107.774,200.665,56.46453,32.169000000000004,56.428,3.482,294.0,43077.0,647.0
2015-05-28,0.0,238.93,105.42,210.24,0.0,28.689,13.533,0.025,0.0,0.0,0.0
2015-05-29,0.0,246.977,102.152,187.044,0.21993,59.933,10.319,31.274,0.0,0.0,0.0
2015-05-30,0.0,250.832,101.504,173.19,0.18304,77.642,11.497,48.987,0.0,0.0,0.0
2015-05-31,0.0,256.606,101.34,167.865,0.16632,88.741,12.125,60.083,0.0,0.0,0.0
2015-06-01,0.0,267.1,101.387,170.83599999999996,0.15959,96.264,10.488,67.581,0.0,0.0,0.0
2015-06-02,0.0,272.3,101.241,172.639,0.15192,99.661,9.238,70.953,0.0,0.0,0.0
2015-06-03,0.0,275.183,101.107,173.65400000000002,0.1298099999999999,101.529,11.7,72.845,0.0,0.0,0.0
2015-06-04,0.0,277.793,101.001,174.521,0.13844,103.272,12.597,74.601,0.0,0.0,0.0
2015-06-05,0.0,280.277,100.906,175.32,0.11343,104.957,13.014,76.273,0.0,0.0,0.0
2015-06-06,0.0,282.43,100.817,175.97799999999995,0.13806,106.452,11.144,77.76,0.0,0.0,0.0
2015-06-07,0.0,284.312,100.743,176.612,0.11709,107.7,12.144,101.218,0.0,0.0,0.0
2015-06-08,0.0,286.122,100.676,177.15,0.09387,108.973,12.9,102.434,0.0,0.0,0.0
2015-06-09,0.0,287.872,100.618,177.613,0.09387,110.259,13.896,103.692,0.0,0.0,0.0
2015-06-10,0.0,289.517,100.564,178.05900000000003,0.08312,111.457,14.117,97.871,0.0,0.0,0.0
2015-06-11,10.45,272.691,106.904,239.07,22.75783,33.621,43.105,16.677,83.0,12120.0,435.0
2015-06-12,24.0,259.98900000000003,107.945,226.55,60.86207,33.439,74.249,5.695,213.0,31055.0,1287.0
2015-06-13,24.0,253.845,108.068,217.278,54.85205,36.567,74.568,8.827,256.0,36917.0,1013.0
2015-06-14,24.0,251.027,108.025,212.335,51.82022,38.69300000000001,67.98,10.961,235.0,34214.0,747.0
2015-06-15,24.0,248.768,108.022,209.878,51.7525,38.89,66.476,11.153,240.0,34789.0,703.0
2015-06-16,24.0,246.55900000000003,107.989,208.354,51.48279,38.206,63.713,10.496,245.0,35543.0,604.0
2015-06-17,24.0,245.202,107.96,207.843,51.35456,37.359,60.131,9.604,221.0,32378.0,550.0
2015-06-18,24.0,243.781,107.963,207.09,51.82289,36.692,62.832,8.926,223.0,32481.0,545.0
2015-06-19,24.0,242.223,107.977,206.114,52.09688,36.108,63.521,8.346,230.0,34081.0,555.0
2015-06-20,24.0,240.638,107.984,205.192,52.4484,35.446,63.169,7.692,219.0,32412.0,556.0
2015-06-21,24.0,239.848,107.956,205.379,52.69465,34.47,62.145,6.702999999999999,205.0,30485.0,536.0
2015-06-22,24.0,238.533,108.004,203.96,53.39162,34.572,64.545,6.813,211.0,31256.0,549.0
2015-06-23,24.0,234.811,108.148,199.129,55.36181,35.68199999999999,70.45100000000002,7.941,338.0,49948.0,746.0
2015-06-24,24.0,228.969,108.224,192.653,56.58419,36.317,74.714,8.626,422.0,62161.0,823.0
2015-06-25,24.0,226.215,108.169,191.41,56.5621,34.805,73.234,7.1370000000000005,388.0,57125.0,711.0
2015-06-26,24.0,224.206,108.162,190.428,58.21413,33.778,72.321,5.959,447.0,65356.0,765.0
2015-06-27,24.0,221.041,108.196,187.735,60.8889,33.306,73.683,4.774,436.0,63621.0,747.0
2015-06-28,24.0,218.237,108.216,185.836,62.82589,32.401,72.15,3.913,452.0,66072.0,751.0
2015-06-29,24.0,213.81,108.287,181.86900000000003,69.60882,31.941,75.97399999999998,3.603,635.0,91315.0,974.0
2015-06-30,24.0,207.219,108.32,176.362,73.33077,30.857,77.12899999999998,3.123,645.0,92007.0,951.0
2015-07-01,3.29,211.121,107.516,183.435,10.21,27.686,41.206,0.4920000000000001,16.0,2297.0,26.0
2015-07-02,0.0,223.997,103.61,175.68599999999995,0.0,48.31,16.358,21.775,0.0,0.0,0.0
2015-07-03,0.0,229.863,102.835,174.753,0.0,55.11,15.765,27.639,0.0,0.0,0.0
2015-07-04,0.0,234.76,102.269,171.15900000000005,0.0,63.601000000000006,15.627,36.179,0.0,0.0,0.0
2015-07-05,0.0,238.998,101.855,166.09,0.0,72.908,14.333,45.424,0.0,0.0,0.0
2015-07-06,0.0,243.327,101.521,160.629,0.0,82.699,16.023,55.078,0.0,0.0,0.0
2015-07-07,0.0,250.521,101.443,157.463,0.0,93.058,15.411,65.531,0.0,0.0,0.0
2015-07-08,0.0,261.363,101.526,161.255,0.0,100.108,15.387,72.483,0.0,0.0,0.0
2015-07-09,0.0,266.491,101.418,163.245,0.0,103.247,13.99,75.719,0.0,0.0,0.0
2015-07-10,0.0,269.74,101.314,164.43599999999995,0.0,105.304,14.193,77.858,0.0,0.0,0.0
2015-07-11,0.0,272.552,101.224,165.447,0.0,107.105,14.173,79.63,0.0,0.0,0.0
2015-07-12,0.0,275.278,101.139,166.44799999999995,0.0,108.83,14.495,81.22,0.0,0.0,0.0
2015-07-13,0.0,277.849,101.061,167.34599999999998,0.0,110.503,15.645,82.729,0.0,0.0,0.0
2015-07-14,0.0,280.24,100.986,168.15099999999995,0.0,112.09,16.730999999999998,83.87,0.0,0.0,0.0
2015-07-15,0.0,282.433,100.918,168.89700000000005,0.0,113.535,17.002,85.413,0.0,0.0,0.0
2015-07-16,0.0,284.584,100.858,169.593,0.0,114.991,17.192,86.89399999999998,0.0,0.0,0.0
2015-07-17,0.0,286.93,100.8,170.342,0.0,116.588,15.565,88.854,0.0,0.0,0.0
2015-07-18,0.0,288.936,100.74,170.96,0.0,117.976,13.542,90.351,0.0,0.0,0.0
2015-07-19,0.0,290.724,100.691,171.555,0.0,119.169,13.934,91.644,0.0,0.0,0.0
2015-07-20,0.0,292.301,100.645,172.037,0.0,120.264,14.788,92.882,0.0,0.0,0.0
2015-07-21,0.0,293.689,100.595,173.86700000000005,0.0,119.822,13.989,91.923,0.0,0.0,0.0
2015-07-22,22.38,268.879,107.548,240.576,55.01501999999999,28.303,64.064,10.207,111.0,16834.0,1201.0
2015-07-23,24.0,257.853,108.119,228.911,76.03493,28.941,73.507,1.654,166.0,25057.0,1350.0
2015-07-24,24.0,248.657,108.212,216.193,62.36531,32.464,77.298,4.817,265.0,39859.0,1152.0
2015-07-25,24.0,248.316,108.076,213.898,53.82786,34.418,70.602,7.1720000000000015,204.0,30789.0,744.0
2015-07-26,24.0,245.789,108.097,211.314,53.7594,34.475,69.98899999999999,7.227,230.0,34488.0,734.0
2015-07-27,24.0,243.756,108.078,209.601,53.47775,34.155,68.881,6.91,228.0,34207.0,678.0
2015-07-28,24.0,242.079,108.059,208.544,53.41421,33.535,67.50399999999999,6.283,224.0,33825.0,671.0
2015-07-29,24.0,241.095,108.014,208.547,53.511,32.548,65.375,5.283,183.0,27538.0,580.0
2015-07-30,24.0,240.008,108.035,207.54,54.51367,32.468,65.545,5.197,202.0,30240.0,609.0
2015-07-31,24.0,237.156,108.13,204.267,56.36182,32.889,67.562,5.46,267.0,40044.0,709.0
2015-08-01,24.0,231.57,108.245,197.857,58.64993000000001,33.713,68.344,5.978,350.0,52297.0,826.0
2015-08-02,24.0,229.023,108.174,196.685,58.55974000000001,32.338,67.774,4.7010000000000005,323.0,48064.0,713.0
2015-08-03,24.0,225.786,108.216,193.707,62.10371,32.079,73.148,3.929,385.0,57759.0,820.0
2015-08-04,24.0,220.5,108.253,188.267,63.75049,32.233000000000004,73.749,3.898,444.0,66824.0,845.0
2015-08-05,24.0,213.109,108.292,182.85,70.87810999999998,30.259,72.729,5.832000000000002,733.0,107840.0,1147.0
2015-08-06,24.0,208.74,108.277,179.07299999999995,73.5162,29.667,75.583,2.392,583.0,86710.0,876.0
2015-08-07,3.79,210.435,108.143,183.607,11.82626,26.828000000000007,71.096,1.197,54.0,8198.0,107.0
2015-08-08,0.0,224.068,103.672,160.319,0.0,63.749,16.51,43.912,0.0,0.0,0.0
2015-08-09,0.0,229.907,102.826,160.27100000000004,0.0,69.63600000000001,15.272,50.858,0.0,0.0,0.0
2015-08-10,0.0,234.763,102.211,156.922,0.0,77.84100000000002,15.793,59.5,0.0,0.0,0.0
2015-08-11,0.0,239.639,101.868,152.92600000000004,0.0,86.713,15.592,68.71600000000001,0.0,0.0,0.0
2015-08-12,0.0,251.347,101.902,156.565,0.0,94.782,15.524,76.946,0.0,0.0,0.0
2015-08-13,0.0,258.846,101.751,159.64600000000004,0.0,99.201,15.328,81.37899999999998,0.0,0.0,0.0
2015-08-14,0.0,262.695,101.598,161.259,0.0,101.436,16.613,83.71799999999998,0.0,0.0,0.0
2015-08-15,0.0,266.106,101.469,162.625,0.0,103.481,16.555,85.79,0.0,0.0,0.0
2015-08-16,0.0,269.289,101.357,163.907,0.0,105.381,17.447,87.446,0.0,0.0,0.0
2015-08-17,0.0,272.29400000000004,101.256,165.037,0.0,107.257,18.079,89.036,0.0,0.0,0.0
2015-08-18,0.0,274.827,101.163,165.905,0.0,108.922,17.402,90.029,0.0,0.0,0.0
2015-08-19,0.0,277.311,101.082,166.75799999999995,0.0,110.554,17.264,90.703,0.0,0.0,0.0
2015-08-20,0.0,280.006,101.008,167.69,0.0,112.316,16.509,91.513,0.0,0.0,0.0
2015-08-21,0.0,282.403,100.951,223.08900000000003,20.25874,59.31399999999999,16.104,43.056,0.0,0.0,0.0
2015-08-22,0.0,284.682,100.876,284.682,19.4138,0.0,16.739,0.0,0.0,0.0,0.0
2015-08-23,0.0,286.53,100.812,286.53,0.49005,0.0,17.805999999999994,0.0,0.0,0.0,0.0
2015-08-24,0.0,288.069,100.757,288.069,0.46119,0.0,17.93,0.0,0.0,0.0,0.0
2015-08-25,0.0,289.661,100.706,283.833,9.51871,5.827999999999999,26.043000000000006,1.009,0.0,0.0,0.0
2015-08-26,0.0,291.142,100.659,286.348,19.52653,4.794,28.181,0.23,0.0,0.0,0.0
2015-08-27,0.0,292.638,100.614,292.635,0.11849,0.002,14.91,0.044,0.0,0.0,0.0
2015-08-28,0.0,293.821,100.571,293.8,0.10666,0.021,14.047,0.021,0.0,0.0,0.0
2015-08-29,0.0,281.83,95.876,281.786,0.09115,0.044,14.692,0.044,0.0,0.0,0.0
2015-08-30,0.0,295.939,100.494,295.885,0.09078,0.054,14.517,0.054,0.0,0.0,0.0
2015-08-31,0.0,296.511,100.322,296.511,0.09185,0.0,15.409,14.259,0.0,0.0,0.0
2015-09-01,0.0,297.826,100.426,296.761,0.09107,1.065,23.103,27.573,0.0,0.0,0.0
2015-09-02,0.0,298.742,100.368,275.286,0.08241,23.456,21.61,5.3660000000000005,0.0,0.0,0.0
2015-09-03,0.0,297.712,99.903,204.629,0.06951,93.082,19.64,63.319,0.0,0.0,0.0
2015-09-04,16.16,277.589,107.375,244.14,38.671,33.449,58.746,9.028,177.0,27384.0,934.0
2015-09-05,24.0,265.459,108.038,231.905,58.93306,33.554,78.656,6.862,291.0,44064.0,1417.0
2015-09-06,24.0,258.201,108.095,222.722,55.80774,35.48,76.71,8.779,344.0,51698.0,1069.0
2015-09-07,24.0,253.93400000000003,108.097,217.285,53.85619000000001,36.649,73.612,9.977,360.0,53949.0,983.0
2015-09-08,24.0,250.729,108.086,214.033,53.287,36.696,71.531,10.044,370.0,55458.0,855.0
2015-09-09,24.0,247.68,108.084,211.453,53.28875,36.228,70.847,9.566,370.0,55321.0,819.0
2015-09-10,24.0,245.182,108.066,209.838,53.2937,35.344,69.525,8.693999999999999,356.0,53159.0,754.0
2015-09-11,24.0,243.32,108.032,209.228,53.26503,34.092,67.374,7.436,335.0,50331.0,707.0
2015-09-12,24.0,239.657,108.141,205.556,55.98024,34.101,71.443,7.377999999999999,397.0,58901.0,858.0
2015-09-13,24.0,235.341,108.161,201.878,56.80937,33.463,70.46300000000002,6.754,412.0,60948.0,840.0
2015-09-14,24.0,232.748,108.14,200.329,57.74957,32.419000000000004,71.87899999999998,5.638999999999999,427.0,64122.0,818.0
2015-09-15,24.0,228.465,108.187,196.545,60.30909000000001,31.921,73.625,4.947,434.0,64317.0,891.0
2015-09-16,24.0,225.027,108.177,193.947,62.16607,31.081,73.84899999999998,3.963,439.0,64702.0,888.0
2015-09-17,24.0,220.583,108.213,189.576,65.79759,31.007,76.781,3.372,515.0,76529.0,931.0
2015-09-18,24.0,214.004,108.285,183.171,77.67799000000002,30.833,79.779,2.251,615.0,89918.0,1061.0
2015-09-19,24.0,211.502,108.073,182.975,93.63543,28.527,72.66,1.08,510.0,74359.0,766.0
2015-09-20,8.31,217.541,105.905,192.876,34.85313,24.665,29.356,0.194,109.0,16389.0,176.0
